key,text,tag,file,type,protected_text
Joke_07.label,joke — 07,label,chitchat_jokes.xml,def,joke — 07
Joke_07.logRulesInitiator.rulesStrings.0,r_logentry(INITIATOR_opinion<0)->...,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->...
Joke_07.logRulesInitiator.rulesStrings.1,"r_logentry(INITIATOR_opinion>=0,tag=Joke_07b)->[good_opinion]",li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
Joke_07.logRulesInitiator.rulesStrings.2,"good_opinion->Why, [recipient]?",li,chitchat_jokes.xml,def,"<ALIMT >(PH_2)</ALIMT>Why, <ALIMT >(PH_1)</ALIMT>?"
Joke_07b.label,joke — 07b,label,chitchat_jokes.xml,def,joke — 07b
Joke_07b.logRulesInitiator.rulesStrings.0,r_logentry(tag=JokeReaction)->In case [he_she] needed to draw blood.,li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>->In case <ALIMT >(PH_1)</ALIMT> needed to draw <ALIMT >blood</ALIMT>.
Joke_07b.logRulesInitiator.rulesStrings.1,he_she->he,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>he
Joke_07b.logRulesInitiator.rulesStrings.2,he_she->she,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>she
Joke_08.label,joke — 08,label,chitchat_jokes.xml,def,joke — 08
Joke_08.logRulesInitiator.rulesStrings.0,r_logentry(INITIATOR_opinion<0)->...,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->...
Joke_08.logRulesInitiator.rulesStrings.1,"r_logentry(INITIATOR_opinion>=0,tag=Joke_08b)->[good_opinion]",li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
Joke_08.logRulesInitiator.rulesStrings.2,"good_opinion->Yes, [recipient]. Go ahead!",li,chitchat_jokes.xml,def,"<ALIMT >(PH_2)</ALIMT>Yes, <ALIMT >(PH_1)</ALIMT>. Go ahead!"
Joke_08b.label,joke — 08b,label,chitchat_jokes.xml,def,joke — 08b
Joke_08b.logRulesInitiator.rulesStrings.0,r_logentry(tag=JokeReaction)->Oh never mind — I'm still working on that one!,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->Oh never mind — I'm still working on that one!
Joke_08b.logRulesInitiator.rulesStrings.1,he_she->he,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>he
Joke_08b.logRulesInitiator.rulesStrings.2,he_she->she,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>she
Joke_09.label,joke — 09,label,chitchat_jokes.xml,def,joke — 09
Joke_09.logRulesInitiator.rulesStrings.0,r_logentry(INITIATOR_opinion<0)->...,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->...
Joke_09.logRulesInitiator.rulesStrings.1,"r_logentry(INITIATOR_opinion>=0,tag=Joke_09b)->[good_opinion]",li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
Joke_09.logRulesInitiator.rulesStrings.2,"good_opinion->Why, [recipient]?",li,chitchat_jokes.xml,def,"<ALIMT >(PH_2)</ALIMT>Why, <ALIMT >(PH_1)</ALIMT>?"
Joke_09b.label,joke — 09b,label,chitchat_jokes.xml,def,joke — 09b
Joke_09b.logRulesInitiator.rulesStrings.0,r_logentry(tag=JokeReaction)->Because nothing gets under their skin!,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->Because nothing gets under their skin!
Joke_10.label,joke — 10,label,chitchat_jokes.xml,def,joke — 10
Joke_10.logRulesInitiator.rulesStrings.0,r_logentry(INITIATOR_opinion<0)->...,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->...
Joke_10.logRulesInitiator.rulesStrings.1,"r_logentry(INITIATOR_opinion>=0,tag=Joke_10b)->[good_opinion]",li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
Joke_10.logRulesInitiator.rulesStrings.2,"good_opinion->Why, [recipient]?",li,chitchat_jokes.xml,def,"<ALIMT >(PH_2)</ALIMT>Why, <ALIMT >(PH_1)</ALIMT>?"
Joke_10b.label,joke — 10b,label,chitchat_jokes.xml,def,joke — 10b
Joke_10b.logRulesInitiator.rulesStrings.0,r_logentry(tag=JokeReaction)->Because it was always spotted!,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->Because it was always spotted!
Joke_11.label,joke — 11,label,chitchat_jokes.xml,def,joke — 11
Joke_11.logRulesInitiator.rulesStrings.0,r_logentry(INITIATOR_opinion<0)->...,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->...
Joke_11.logRulesInitiator.rulesStrings.1,"r_logentry(INITIATOR_opinion>=0,tag=Joke_11b)->[good_opinion]",li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
Joke_11.logRulesInitiator.rulesStrings.2,"good_opinion->Why, [recipient]?",li,chitchat_jokes.xml,def,"<ALIMT >(PH_2)</ALIMT>Why, <ALIMT >(PH_1)</ALIMT>?"
Joke_11b.label,joke — 11b,label,chitchat_jokes.xml,def,joke — 11b
Joke_11b.logRulesInitiator.rulesStrings.0,r_logentry(tag=JokeReaction)->It's pointless!,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->It's pointless!
Joke_12.label,joke — 12,label,chitchat_jokes.xml,def,joke — 12
Joke_12.logRulesInitiator.rulesStrings.0,r_logentry(INITIATOR_opinion<0)->...,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->...
Joke_12.logRulesInitiator.rulesStrings.1,"r_logentry(INITIATOR_opinion>=0,tag=Joke_12b)->[good_opinion]",li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
Joke_12.logRulesInitiator.rulesStrings.2,"good_opinion->Hmmm... I don't know, [recipient]. What do you call it?",li,chitchat_jokes.xml,def,"<ALIMT >(PH_2)</ALIMT>Hmmm... I don't know, <ALIMT >(PH_1)</ALIMT>. What do you call it?"
Joke_12b.label,joke — 12b,label,chitchat_jokes.xml,def,joke — 12b
Joke_12b.logRulesInitiator.rulesStrings.0,r_logentry(tag=JokeReaction)->Ground beef!,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->Ground beef!
Joke_13.label,joke — 13,label,chitchat_jokes.xml,def,joke — 13
Joke_13.logRulesInitiator.rulesStrings.0,r_logentry(INITIATOR_opinion<0)->...,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->...
Joke_13.logRulesInitiator.rulesStrings.1,"r_logentry(INITIATOR_opinion>=0,tag=Joke_13b)->[good_opinion]",li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
Joke_13.logRulesInitiator.rulesStrings.2,"good_opinion->Hmmm... I don't know, [recipient]. What do they call each other?",li,chitchat_jokes.xml,def,"<ALIMT >(PH_2)</ALIMT>Hmmm... I don't know, <ALIMT >(PH_1)</ALIMT>. What do they call each other?"
Joke_13b.label,joke — 13b,label,chitchat_jokes.xml,def,joke — 13b
Joke_13b.logRulesInitiator.rulesStrings.0,r_logentry(tag=JokeReaction)->Thrumb-bros!,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->Thrumb-bros!
Joke_14.label,joke — 14,label,chitchat_jokes.xml,def,joke — 14
Joke_14.logRulesInitiator.rulesStrings.0,r_logentry(INITIATOR_opinion<0)->...,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->...
Joke_14.logRulesInitiator.rulesStrings.1,"r_logentry(INITIATOR_opinion>=0,tag=Joke_14b)->[good_opinion]",li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
Joke_14.logRulesInitiator.rulesStrings.2,good_opinion->And what did the doctor say?,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>And what did the doctor say?
Joke_14b.label,joke — 14b,label,chitchat_jokes.xml,def,joke — 14b
Joke_14b.logRulesInitiator.rulesStrings.0,"r_logentry(tag=JokeReaction)->Don't go to those places, then!",li,chitchat_jokes.xml,def,"<ALIMT >(PH_1)</ALIMT>->Don't go to those places, then!"
Joke_15.label,joke — 15,label,chitchat_jokes.xml,def,joke — 15
Joke_15.logRulesInitiator.rulesStrings.0,r_logentry(INITIATOR_opinion<0)->...,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->...
Joke_15.logRulesInitiator.rulesStrings.1,"r_logentry(INITIATOR_opinion>=0,tag=Joke_15b)->[good_opinion]",li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
Joke_15.logRulesInitiator.rulesStrings.2,"good_opinion->No, how was it?",li,chitchat_jokes.xml,def,"<ALIMT >(PH_1)</ALIMT>No, how was it?"
Joke_15b.label,joke — 15b,label,chitchat_jokes.xml,def,joke — 15b
Joke_15b.logRulesInitiator.rulesStrings.0,r_logentry(tag=JokeReaction)->The entire audience was stunned!,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->The entire audience was stunned!
JokeReaction.label,joke — reaction,label,chitchat_jokes.xml,def,joke — reaction
JokeReaction.logRulesInitiator.rulesStrings.0,r_logentry(RECIPIENT_social_level>=0)->[good],li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
JokeReaction.logRulesInitiator.rulesStrings.1,r_logentry(RECIPIENT_social_level>=5)->[good],li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
JokeReaction.logRulesInitiator.rulesStrings.2,r_logentry(RECIPIENT_social_level>=10)->[good],li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
JokeReaction.logRulesInitiator.rulesStrings.3,r_logentry(RECIPIENT_social_level>=15)->[good],li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
JokeReaction.logRulesInitiator.rulesStrings.4,r_logentry(RECIPIENT_social_level<5)->[bad],li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
JokeReaction.logRulesInitiator.rulesStrings.5,r_logentry(RECIPIENT_social_level<10)->[bad],li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
JokeReaction.logRulesInitiator.rulesStrings.6,r_logentry(RECIPIENT_social_level<15)->[bad],li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
JokeReaction.logRulesInitiator.rulesStrings.7,r_logentry(RECIPIENT_social_level<=20)->[bad],li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
JokeReaction.logRulesInitiator.rulesStrings.8,good(INITIATOR_mood>=0.7)->*laughs hard*,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->*laughs hard*
JokeReaction.logRulesInitiator.rulesStrings.9,"good(INITIATOR_mood>=0.4,INITIATOR_mood<0.7)->*laughs*",li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->*laughs*
JokeReaction.logRulesInitiator.rulesStrings.10,"good(INITIATOR_mood>=0.2,INITIATOR_mood<0.4)->*smiles*",li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->*smiles*
JokeReaction.logRulesInitiator.rulesStrings.11,good(INITIATOR_mood<0.2)->*sighs*,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->*sighs*
JokeReaction.logRulesInitiator.rulesStrings.12,"bad(INITIATOR_trait==kind,priority=1)->*polite laugh*",li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->*polite laugh*
JokeReaction.logRulesInitiator.rulesStrings.13,bad(INITIATOR_mood>=0.7)->*giggles*,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->*giggles*
JokeReaction.logRulesInitiator.rulesStrings.14,"bad(INITIATOR_mood>=0.4,INITIATOR_mood<0.7)->[mid_mood]",li,chitchat_jokes.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
JokeReaction.logRulesInitiator.rulesStrings.15,mid_mood->I already knew this joke...,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>I already knew this joke...
JokeReaction.logRulesInitiator.rulesStrings.16,mid_mood->Mmm... not very funny...,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>Mmm... not very funny...
JokeReaction.logRulesInitiator.rulesStrings.17,"bad(INITIATOR_mood>=0.2,INITIATOR_mood<0.4)->*cringes*",li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->*cringes*
JokeReaction.logRulesInitiator.rulesStrings.18,bad(INITIATOR_mood<0.2)->*scowls*,li,chitchat_jokes.xml,def,<ALIMT >(PH_1)</ALIMT>->*scowls*
StarvingEating.label,starving — eating,label,chitchat_thoughts.xml,def,starving — eating
StarvingEating.logRulesInitiator.rulesStrings.0,r_logentry(INITIATOR_opinion<0)->[bad_opinion],li,chitchat_thoughts.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
StarvingEating.logRulesInitiator.rulesStrings.1,"bad_opinion(INITIATOR_opinion<=-25)->Hope you choke on it, [RECIPIENT_nameDef]!",li,chitchat_thoughts.xml,def,"<ALIMT >(PH_2)</ALIMT>->Hope you choke on it, <ALIMT >(PH_1)</ALIMT>!"
StarvingEating.logRulesInitiator.rulesStrings.2,bad_opinion->...,li,chitchat_thoughts.xml,def,<ALIMT >(PH_1)</ALIMT>...
StarvingEating.logRulesInitiator.rulesStrings.3,r_logentry(INITIATOR_opinion>=0)->[good_opinion],li,chitchat_thoughts.xml,def,<ALIMT >(PH_2)</ALIMT>-><ALIMT >(PH_1)</ALIMT>
StarvingEating.logRulesInitiator.rulesStrings.4,"good_opinion->Enjoy, [recipient]!",li,chitchat_thoughts.xml,def,"<ALIMT >(PH_2)</ALIMT>Enjoy, <ALIMT >(PH_1)</ALIMT>!"
StarvingEating.logRulesInitiator.rulesStrings.5,"good_opinion->Chow down, [recipient]!",li,chitchat_thoughts.xml,def,"<ALIMT >(PH_2)</ALIMT>Chow down, <ALIMT >(PH_1)</ALIMT>!"
StarvingEating.logRulesInitiator.rulesStrings.6,"good_opinion->Eat hearty, [recipient]!",li,chitchat_thoughts.xml,def,"<ALIMT >(PH_2)</ALIMT>Eat hearty, <ALIMT >(PH_1)</ALIMT>!"
StarvingEating.logRulesInitiator.rulesStrings.7,"good_opinion->Enjoy your meal, [recipient]!",li,chitchat_thoughts.xml,def,"<ALIMT >(PH_2)</ALIMT>Enjoy your meal, <ALIMT >(PH_1)</ALIMT>!"
StarvingEating.logRulesInitiator.rulesStrings.8,"good_opinion->Eat up, [recipient]!",li,chitchat_thoughts.xml,def,"<ALIMT >(PH_2)</ALIMT>Eat up, <ALIMT >(PH_1)</ALIMT>!"
StarvingEating.logRulesInitiator.rulesStrings.9,"good_opinion(INITIATOR_social_level>=5)->Bon appétit, [recipient]!",li,chitchat_thoughts.xml,def,"<ALIMT >(PH_2)</ALIMT>->Bon appétit, <ALIMT >(PH_1)</ALIMT>!"
StarvingEating.logRulesInitiator.rulesStrings.10,"good_opinion(INITIATOR_medical_level>=5)->Chew slowly, [recipient].",li,chitchat_thoughts.xml,def,"<ALIMT >(PH_2)</ALIMT>->Chew slowly, <ALIMT >(PH_1)</ALIMT>."
StarvingEating.logRulesInitiator.rulesStrings.11,"good_opinion(INITIATOR_trait==gourmand)->Enjoy your meal, enjoy your life!",li,chitchat_thoughts.xml,def,"<ALIMT >(PH_1)</ALIMT>->Enjoy your meal, enjoy your life!"
